"R0000100","R0002300","R0365500","R0385200","R0530300","R0543950","R0587700","R0635500","R0682100"
4580,1,7200,1,11500,1,12500,16400,1
4581,1,6240,1,-5,-5,-5,-5,-5
4582,1,6500,1,-5,-5,-5,-5,-5
4583,1,-5,-5,-5,-5,-5,-5,-5
4584,1,2240,1,6600,1,7500,12000,1
4585,1,7100,1,-5,-5,-5,-5,-5
4586,1,3000,1,6000,1,10000,15000,1
4587,1,700,4,7500,1,600,15000,1
4588,1,9500,1,-5,-5,-5,-5,-5
4589,1,9500,1,10500,1,11000,17000,1
4590,1,8500,1,14000,1,14500,19000,1
4591,1,14000,1,20000,1,26780,34776,1
4592,1,5500,1,8000,1,7800,8900,1
4593,2,0,3,6000,1,5280,3600,1
4594,2,4420,1,9000,1,11000,12500,1
4595,2,-5,-5,-5,-5,-5,-5,-5
4596,2,12000,1,12000,2,-1,-1,1
4597,2,-4,1,-4,1,-5,-5,-5
4598,2,5080,2,2000,3,-5,-4,-5
4599,1,-5,-5,-5,-5,-5,-5,-5
4600,1,5000,1,4000,1,0,10000,8
4601,1,10000,1,5200,1,-1,18000,1
4602,1,6000,1,16000,1,18500,16500,1
4603,2,800,4,13500,1,19800,24000,1
4604,1,-5,-5,-5,-5,-5,-5,-5
4605,1,-5,-5,-5,-5,-5,-5,-5
4606,1,4363,1,15000,1,15000,14000,1
4607,1,9000,1,15000,1,17000,21000,1
4608,1,-5,-5,-5,-5,-5,-5,-5
4609,1,8500,1,19000,1,22000,30000,1
4610,1,-5,-5,8000,1,10000,12000,1
4611,1,-5,-5,10500,1,24000,19000,1
4612,1,-5,-5,-5,-5,0,-5,-5
4613,1,-5,-5,-5,-5,-5,-5,-5
4614,1,-5,-5,-5,-5,-5,-5,-5
4615,1,-5,-5,-5,-5,5000,8000,1
4616,1,2400,1,10000,1,12700,13900,1
4617,1,7000,1,9500,1,10000,-5,-5
4618,1,-5,-5,-5,-5,-5,-5,-5
4619,2,-5,-5,-5,-5,-5,-5,-5
4620,2,-5,-5,-5,-5,5200,-5,1
4621,1,670,3,-5,-5,10000,9000,1
4622,2,5000,1,700,1,8400,13536,3
4623,2,2470,8,312,1,700,9934,3
4624,1,12000,1,20000,1,2000,9000,1
4625,2,9500,1,10000,1,4680,8000,1
4626,2,6000,1,7800,1,13000,13000,1
4627,2,5100,1,10000,1,13169,13000,2
4628,2,-5,-5,2500,1,6600,3500,1
4629,2,2000,1,8450,2,7800,9500,1
4630,2,-5,-5,0,1,-5,0,1
4631,2,5200,1,12000,1,0,0,1
4632,2,1000,1,7147,1,15340,13000,1
4633,2,-5,-5,-5,-5,-5,-5,-5
4634,2,-5,-5,-5,-5,-5,-5,-5
4635,2,1100,3,1000,3,4000,10600,3
4636,2,5200,1,0,8,0,0,6
4637,2,250,1,3400,1,10000,8000,1
4638,2,-5,-5,-5,-5,-5,-5,-5
4639,2,3300,1,6500,1,6900,8166,1
4640,2,500,1,-5,-5,-5,-5,-5
4641,2,-5,-5,-5,-5,-5,-5,-5
4642,2,5000,1,5500,1,9700,10000,1
4643,2,300,4,10000,1,9500,-5,-5
4644,2,6100,1,10500,1,11000,16000,1
4645,1,4500,4,16000,1,20000,20000,1
4646,2,3000,1,5000,1,-4,6608,1
4647,2,7488,1,-5,-5,-5,-5,-5
4648,2,2000,1,2600,1,300,300,8
4649,2,-5,-5,-5,-5,-5,-5,-5
4650,2,4420,1,5000,1,-5,6000,1
4651,2,-5,-5,-5,-5,-5,-5,-5
4652,2,-5,-5,-5,-5,-5,-5,-5
4653,2,800,4,-1,1,-4,23000,1
4654,2,-5,-5,5000,1,2000,3120,8
4655,2,13500,1,13000,1,14400,26000,1
4656,2,-5,-5,7000,1,-4,13000,1
4657,2,4000,8,-4,1,7000,6000,1
4658,2,800,1,300,1,2600,3000,1
4659,2,2000,1,6000,1,9000,-5,-5
4660,2,3000,1,4000,1,7000,4000,1
4661,2,800,1,9000,1,15000,17000,1
4662,1,4000,1,5200,1,2500,-5,-5
4663,1,8500,1,14000,1,19800,22000,1
4664,1,4000,1,5000,3,-5,8520,1
4665,1,-5,-5,4000,1,0,0,1
4666,1,5000,1,8000,1,10000,11000,1
4667,1,9000,1,-5,-5,-5,-5,-5
4668,2,8000,1,16000,1,14000,-5,1
4669,2,1000,1,-5,-5,-5,-5,-5
4670,1,-5,-5,-5,-5,-5,-5,-5
4671,2,900,1,13000,1,15700,18000,2
4672,2,6235,1,5000,1,5900,7000,1
4673,2,-4,1,5200,2,7200,9000,1
4674,1,5200,1,14000,1,12000,19000,1
4675,2,7000,1,7000,1,5280,15000,1
4676,2,-5,-5,-5,-5,-5,-5,-5
4677,2,-5,-5,-5,-5,-5,-5,1
4678,2,4900,1,10296,1,11000,10000,-5
4679,2,3000,1,-5,-5,-5,-5,-5
4680,2,5000,1,2100,1,-5,-5,-5
4681,2,3700,1,-5,-5,-5,-5,-5
4682,2,5000,1,3000,1,1700,-5,-5
4683,2,5000,1,8100,1,11000,-5,1
4684,2,4500,1,6700,1,9000,10000,1
4685,2,5000,1,-5,-5,-5,-5,-5
4686,2,400,1,10000,1,13000,15000,1
4687,2,-5,-5,8000,1,17000,20000,1
4688,2,4000,1,11000,1,14000,15000,1
4689,2,-5,-5,-5,-5,-5,-5,-5
4690,2,2000,8,-5,-5,-5,-5,-5
4691,2,-5,-5,-5,-5,-5,-5,-5
4692,2,1820,1,7000,1,8000,10000,1
4693,2,4300,1,5900,1,-5,8600,1
4694,2,1255,1,-5,-5,-5,-5,-5
4695,2,1700,1,-5,-5,-5,-5,-5
4696,2,-5,-5,8000,1,9000,10800,1
4697,1,3500,1,9000,1,12000,13000,1
4698,1,2500,4,8500,1,7500,10000,1
4699,1,8000,1,12000,1,15000,20000,1
4700,1,1100,3,10000,1,0,13000,1
4701,2,4540,1,7200,1,12000,-5,1
4702,2,-4,1,9000,1,-5,-5,1
4703,2,-5,-5,-5,-5,-5,-5,-5
4704,2,1600,1,2600,1,-5,-5,-5
4705,2,-5,-5,-5,-5,-5,-5,-5
4706,2,-5,-5,-5,-5,0,250,1
4707,2,-5,-5,-5,-5,-5,-5,-5
4708,2,6000,1,0,1,0,3000,-5
4709,2,0,1,0,1,0,0,1
4710,2,3000,1,-5,-5,-5,-5,1
4711,2,0,8,800,6,0,0,8
4712,2,700,1,11000,1,9000,25000,1
4713,2,4680,1,8000,1,9600,11700,1
4714,2,5040,1,-5,-5,-5,-5,-5
4715,1,5265,1,9600,1,13000,16500,1
4716,1,5500,1,16000,1,16000,20000,1
4717,1,4000,2,0,1,8400,2700,1
4718,1,0,4,0,1,1800,0,1
4719,1,9000,1,-5,-5,-5,-5,-5
4720,1,80,8,-5,-5,2500,-5,3
4721,1,-5,-5,11000,1,14000,28500,1
4722,1,2000,1,6000,1,-5,-5,-5
4723,1,0,8,4700,1,6400,6500,3
4724,2,1300,1,5000,1,6000,2000,1
4725,2,-5,-5,-5,-5,-5,-5,-5
4726,2,3100,3,-5,-5,-5,-5,-5
4727,2,-5,-5,0,3,-5,-5,-5
4728,2,-5,-5,-5,-5,-5,-5,-5
4729,2,-5,-5,-5,-5,-5,-5,-5
4730,2,4500,1,4500,1,6000,8500,1
4731,2,3500,1,3500,1,5000,7000,1
4732,2,2500,1,2300,8,8000,7000,1
4733,2,4500,1,6300,1,9000,12000,1
4734,2,4500,1,6700,1,2400,9000,2
4735,2,5200,1,7300,1,9000,11500,1
4736,2,4000,1,650,1,1500,1233,1
4737,2,5000,1,-5,-5,-5,-5,-5
4738,2,-5,-5,13000,1,17000,21700,1
4739,2,3100,1,12000,1,16000,19500,1
4740,2,1500,1,15000,1,-5,23000,1
4741,2,8300,1,4000,8,0,17000,1
4742,2,3000,1,0,1,-5,30000,1
4743,2,3796,1,6760,1,8000,8000,1
4744,2,4000,1,9000,1,20000,14000,1
4745,2,-5,-5,-5,-5,-5,-5,-5
4746,2,5280,1,-5,-5,-5,-5,-5
4747,1,0,1,0,1,0,0,1
4748,1,0,3,8000,1,11000,9600,1
4749,2,-5,-5,5000,1,10000,12000,1
4750,1,-5,-5,-5,-5,-5,-5,-5
4751,2,5226,1,7000,1,-5,-5,-5
4752,1,2000,1,7000,1,9000,10000,1
4753,2,-5,-5,-5,-5,5000,7000,3
4754,2,-5,-5,-5,-5,-5,-5,1
4755,2,-5,-5,-5,-5,-5,-5,-5
4756,2,1600,1,19000,1,18000,20000,1
4757,2,700,1,10000,1,-5,-4,1
4758,2,4000,1,10000,1,11999,14000,1
4759,2,-5,-5,6000,1,7500,0,3
4760,2,5000,1,3000,1,8000,8850,1
4761,2,-5,-5,2000,1,6000,1500,8
4762,1,6500,1,-5,-5,-5,-5,-5
4763,2,2500,1,8000,1,-5,9000,-5
4764,1,-5,-5,12000,1,16000,2000,1
4765,3,700,3,5000,1,-5,5000,1
4766,1,2500,1,5900,1,12000,19000,1
4767,3,2640,3,-5,-5,-5,-5,1
4768,1,8000,1,15000,1,18000,23460,1
4769,3,1100,1,1447,1,11287,22864,1
4770,1,-5,-5,-5,-5,-5,-5,-5
4771,1,1000,1,2000,1,-5,-5,-5
4772,1,5600,1,8000,1,9600,8000,1
4773,1,4200,1,7200,1,11500,8000,1
4774,1,2828,1,12250,1,15340,19000,1
4775,1,5105,1,6000,1,8000,12000,1
4776,1,10200,1,18000,1,24400,48000,1
4777,1,5000,1,14500,1,17000,20400,2
4778,1,1300,1,11000,1,15500,40000,1
4779,1,550,1,5000,1,8100,10100,1
4780,1,300,1,480,1,520,0,1
4781,1,-5,-5,-5,-5,-5,-5,-5
4782,1,-5,-5,-5,-5,-5,-5,-5
4783,1,2600,1,-5,-5,8320,10600,1
4784,1,4000,1,6250,1,0,8000,-5
4785,1,4400,1,0,6,0,0,1
4786,1,-5,-5,6500,1,10000,13416,1
4787,1,1200,4,10920,1,13000,19760,1
4788,1,0,1,-4,1,600,20000,1
4789,1,7500,1,12000,1,10800,18000,1
4790,1,5500,1,10500,1,15000,17000,1
4791,1,7000,1,14000,1,13800,16500,1
4792,1,1500,1,-1,1,-1,15000,1
4793,1,6800,1,13500,1,25000,0,1
4794,1,0,3,17000,1,25000,50000,1
4795,1,-5,-5,16000,1,28000,35000,1
4796,1,1000,3,8600,1,14000,20000,2
4797,1,-5,-5,-5,-5,-5,-5,-5
4798,1,800,3,-5,-5,-5,-5,1
4799,1,1222,1,3000,1,2572,2239,1
4800,1,5000,1,0,1,1000,0,1
4801,1,-5,-5,-5,-5,-5,-5,-5
4802,1,-4,1,6000,3,-1,-1,-5
4803,1,7468,1,9000,1,11004,12840,1
4804,1,8200,1,15000,1,16000,21000,1
4805,1,9000,1,11000,1,11000,15600,1
4806,1,2500,1,7000,1,10200,10800,1
4807,1,7423,1,18000,1,0,0,1
4808,1,6700,1,8400,1,10200,10400,-5
4809,1,7500,1,-5,-5,-5,-5,-5
4810,1,3000,1,4370,1,6300,9800,1
4811,1,0,3,10000,1,12000,14000,1
4812,1,1200,1,-5,-5,5000,-5,-5
4813,2,3000,1,-5,-5,-5,-5,-5
4814,2,25000,1,-5,-5,-5,-5,-5
4815,2,0,1,-5,-5,-5,-5,-5
4816,2,480,1,-5,-5,5000,9000,1
4817,2,-5,-5,-5,-5,-5,-5,-5
4818,2,2500,1,1800,1,4800,3400,1
4819,2,8000,1,7000,1,12000,19000,1
4820,2,-5,-5,-5,-5,-5,-5,-5
4821,1,10900,1,12000,1,16000,19000,1
4822,1,13800,1,22000,1,25000,36000,1
4823,1,8200,1,17200,1,18200,9500,1
4824,1,4500,1,10200,1,0,0,1
4825,1,-5,-5,-5,-5,-5,-5,-5
4826,1,-5,-5,-5,-5,-5,-5,-5
4827,1,7100,3,3000,1,6000,16000,1
4828,1,-5,-5,-5,-5,-5,-5,-5
4829,1,3660,1,-5,-5,-5,-5,-5
4830,1,4000,3,-5,-5,-5,-5,-5
4831,1,-5,-5,2500,1,0,5000,1
4832,1,4000,1,6180,1,20800,20800,3
4833,1,6000,1,20000,1,-1,-1,-5
4834,1,4500,1,8500,1,320,11000,1
4835,1,0,1,0,1,0,0,1
4836,1,-5,-5,-5,-5,-5,-5,-5
4837,1,8800,1,14000,1,20000,25000,1
4838,1,5500,1,16000,1,26000,38000,1
4839,1,0,4,0,1,0,0,1
4840,1,7500,1,1575,1,11700,4000,-5
4841,1,12000,1,10000,1,24000,0,-5
4842,1,280,1,8356,1,12000,4000,1
4843,1,1820,1,4420,1,6200,5250,1
4844,1,7100,1,11000,1,12000,15500,1
4845,1,3400,3,6700,1,8000,-5,-5
4846,1,0,4,-5,-5,-5,-5,-5
4847,1,0,4,0,1,0,0,1
4848,1,0,4,-5,-5,-5,-5,-5
4849,1,2500,1,10000,1,9500,13500,1
4850,2,6000,1,-5,-5,-5,-5,-5
4851,2,8000,1,12000,1,-5,20000,1
4852,1,0,2,0,2,0,0,6
4853,2,-5,-5,-5,-5,-5,-5,-5
4854,2,-5,-5,500,1,1000,-4,2
4855,2,450,8,-5,-5,-5,-5,-5
4856,2,2000,3,-5,-5,0,3500,8
4857,1,-5,-5,19000,1,18000,25000,1
4858,1,0,1,0,1,14000,0,1
4859,2,950,1,-5,-5,-5,-5,-5
4860,2,1000,4,12900,1,18600,50000,1
4861,2,2500,1,8000,1,-5,-5,-5
4862,2,3800,1,3952,1,7000,8321,1
4863,2,3300,1,12000,1,11500,7000,1
4864,2,4400,1,7500,1,-5,8400,1
4865,2,1900,1,18000,1,10500,11128,1
4866,2,-5,-5,4800,3,7200,8000,-5
4867,1,-5,-5,-5,-5,-5,-5,-5
4868,2,3450,3,3000,1,4000,6720,1
4869,1,3500,1,6000,1,7000,6000,3
4870,1,8000,1,10500,1,13000,25000,1
4871,1,5500,1,7800,1,13000,16900,-5
4872,1,2200,1,5000,1,6000,11000,1
4873,1,7200,1,14000,1,13800,18000,1
4874,1,1500,1,0,1,-5,-5,1
4875,2,3200,1,5000,1,8050,8000,1
4876,2,-5,-5,-5,-5,-5,-5,-5
4877,2,1500,3,7000,2,9000,6800,1
4878,2,-5,-5,-5,-5,-5,-5,-5
4879,1,9000,1,15300,1,24000,0,1
4880,2,6700,2,11800,1,10000,9000,1
4881,2,-5,-5,14500,1,-5,-5,-5
4882,2,4000,1,6000,1,10000,12000,1
4883,2,1300,1,6000,1,8000,10000,1
4884,2,-5,-5,0,8,-5,-5,-5
4885,2,2400,1,6500,1,-5,-5,-5
4886,2,4000,1,7800,1,4300,6000,1
4887,2,0,8,3666,1,8000,5252,1
4888,2,3000,1,4000,1,14484,22438,1
4889,2,400,1,6074,1,7000,12350,1
4890,1,11000,1,18000,1,18000,22000,1
4891,2,-5,-5,-5,-5,-5,-5,-5
4892,2,3328,1,7800,1,7000,-5,-5
4893,2,3000,1,-5,-5,-5,-5,-5
4894,2,3640,1,4940,1,4346,6448,1
4895,2,7000,1,10000,1,12712,13000,1
4896,2,4000,1,6000,1,9921,11110,1
4897,1,-5,-5,-5,-5,-5,-5,-5
4898,1,4092,1,7500,1,9708,9200,1
4899,1,3000,1,6000,1,6000,6500,1
4900,2,-5,-5,-5,-5,-5,-5,-5
4901,1,-5,-5,-5,-5,-5,-5,-5
4902,1,7500,1,11600,2,16000,20900,1
4903,2,2000,4,15600,1,18000,23000,1
4904,1,6200,1,0,1,-4,0,1
4905,1,8000,1,11000,1,-5,0,1
4906,1,7000,1,14040,1,18000,25948,1
4907,2,3106,1,-5,-5,10400,12000,1
4908,2,6000,1,6000,1,10600,13416,1
4909,1,-4,1,-5,-5,-5,-5,1
4910,2,5000,1,3000,1,-5,-5,-5
4911,2,-5,-5,4420,1,5501,6000,1
4912,1,6000,1,11000,1,-5,15000,1
4913,1,4850,1,10000,1,20000,20000,1
4914,2,4000,1,2400,2,-5,7000,1
4915,2,3780,3,5000,1,-5,-5,1
4916,2,4160,1,5500,1,5200,9000,1
4917,1,0,6,0,6,0,0,6
4918,1,6990,1,24500,2,23000,28500,1
4919,1,7500,1,11000,1,13600,14000,1
4920,2,4500,1,5600,1,8000,-4,1
4921,2,4000,6,-5,-5,-5,-5,-5
4922,2,6000,1,-5,-5,-5,-5,-5
4923,2,8000,1,8000,1,-5,0,1
4924,2,1000,1,4000,1,106,7600,3
4925,2,-5,-5,-5,-5,3800,-5,-5
4926,2,2640,1,600,2,1000,1000,1
4927,1,6000,1,1800,1,0,12000,1
4928,1,1300,1,12000,1,8000,15600,-5
4929,1,7000,1,13280,1,16400,19200,2
4930,2,7000,1,5000,3,19000,24000,1
4931,2,2080,1,3600,1,5510,6000,1
4932,2,756,1,0,3,0,200,3
4933,2,-5,-5,-5,-5,-5,-5,-5
4934,2,2500,1,2000,1,3120,-5,1
4935,2,-5,-5,-5,-5,-5,-5,-5
4936,2,2000,1,3000,1,3000,7500,1
4937,2,2000,1,5000,1,-5,6500,1
4938,2,2500,1,3000,1,3000,2500,1
4939,2,-5,-5,-5,-5,-5,-5,-5
4940,2,4680,1,475,1,6500,4800,1
4941,2,-5,-5,-5,-5,-5,-5,-5
4942,2,-5,-5,-5,-5,-5,-5,-5
4943,2,0,1,4500,1,8000,600,1
4944,2,-5,-5,11000,1,18000,18300,1
4945,2,-5,-5,1500,1,7000,7000,1
4946,2,5000,1,8700,1,12000,-5,1
4947,2,6800,1,12737,1,-5,-5,-5
4948,2,5500,1,10500,1,12000,12500,-5
4949,1,5200,1,14000,1,15000,14000,1
4950,2,8000,1,6000,1,13000,7000,2
4951,1,0,6,0,6,0,0,6
4952,1,6000,1,6000,1,8500,10500,1
4953,1,2000,4,10920,1,13200,25000,1
4954,2,4000,1,-5,-5,-5,-5,-5
4955,2,5000,1,14400,1,16900,14500,1
4956,1,6000,1,-5,-5,-5,-5,-5
4957,2,9000,1,16000,1,21067,30000,1
4958,2,0,1,0,1,1000,4020,3
4959,2,3680,1,5200,1,4900,7956,1
4960,2,1980,1,6720,1,3000,6000,1
4961,2,6000,1,9000,1,7800,8000,1
4962,2,6500,1,-5,-5,-5,-5,-5
4963,2,900,1,1300,3,0,-5,-5
4964,2,1900,3,2400,1,4140,-5,1
4965,2,3000,1,7600,1,8000,13000,1
4966,2,2700,3,-5,-5,-5,-5,-5
4967,2,1500,1,-5,-5,1300,-5,1
4968,2,-5,-5,-5,-5,-5,-5,-5
4969,2,350,1,4800,1,6600,0,8
4970,2,4000,1,12000,1,15000,14830,1
4971,2,1000,1,10072,2,-5,14000,1
4972,2,3660,1,3000,1,6000,7200,1
4973,2,3436,1,9880,1,9120,9350,1
4974,2,1312,1,5200,1,5000,8000,1
4975,2,3000,1,7370,1,8000,11000,1
4976,2,1100,1,8000,1,4500,10000,1
4977,2,0,4,4680,1,4000,3000,1
4978,2,60,4,10000,1,9000,14500,1
4979,1,8400,2,20000,1,-1,25000,-5
4980,1,7200,1,-5,-5,-5,-5,-5
4981,2,5000,1,15000,1,15000,11000,-5
4982,2,300,1,-5,-5,-5,-5,-5
4983,2,200,1,9360,1,7250,7000,1
4984,2,1200,1,4000,1,2500,-5,-5
4985,2,0,8,0,6,0,-5,-5
4986,2,5500,1,2500,3,-5,-5,-5
4987,2,-5,-5,13200,1,16000,22000,1
4988,2,532,1,8000,1,-1,-5,1
4989,2,-5,-5,-5,-5,-5,-5,-5
4990,2,2229,1,4000,1,8000,10500,1
4991,2,2000,1,4000,1,5760,220,8
4992,2,3000,1,8000,1,10000,9000,1
4993,2,4800,1,-5,-5,-5,-5,-5
4994,2,3000,1,7800,1,8000,11000,1
4995,2,3000,1,13000,1,14000,17000,1
4996,2,50,1,12000,1,13000,-1,1
4997,2,4000,1,4000,1,7800,9000,1
4998,1,4800,1,8500,1,14000,35000,1
4999,2,0,1,1300,1,2600,3900,1
5000,2,500,1,-4,1,-5,-5,-5
5001,2,6000,1,10000,1,10000,10000,1
5002,2,-5,-5,-5,-5,-5,-5,-5
5003,2,3700,1,2000,1,8000,-5,-5
5004,2,3200,1,5408,1,-4,7000,1
5005,2,-5,-5,-5,-5,-5,-5,-5
5006,2,3600,2,-5,-5,16000,18000,1
5007,2,155,1,-5,-5,-5,-5,-5
5008,2,9600,1,13000,1,14400,14000,1
5009,2,580,1,2040,1,12600,19550,1
5010,2,8000,1,-4,2,-5,2000,3
5011,2,-4,1,9000,1,12896,16000,1
5012,1,-5,-5,6000,1,6000,-5,-5
5013,1,9000,1,13400,1,14000,18000,1
5014,1,-5,-5,-5,-5,-5,-5,-5
5015,1,-5,-5,-5,-5,-5,-5,-5
5016,1,4000,3,-5,-5,-5,-5,-5
5017,1,6200,1,1250,1,16120,20020,1
5018,1,4000,1,6000,1,6500,6845,1
5019,1,7000,1,-5,-5,-5,-5,-5
5020,2,5500,1,9300,1,10000,10000,1
5021,1,6000,1,8000,1,10000,11400,1
5022,1,14000,1,23000,1,26000,30600,1
5023,1,1000,1,400,1,0,0,1
5024,1,1400,1,5000,3,11600,20000,1
5025,1,0,1,0,1,0,0,1
5026,1,3000,1,5200,3,0,0,3
5027,1,3000,1,10000,3,290,300,1
5028,1,2000,1,7384,2,10000,12480,1
5029,2,3850,1,1712,3,4000,8000,1
5030,1,13000,1,12000,1,0,0,1
5031,2,5720,1,7800,1,6800,8000,1
5032,1,4500,2,4000,3,-5,6000,-5
5033,1,6000,1,6950,1,12000,10000,6
5034,1,-5,-5,-5,-5,-5,-5,-5
5035,1,2200,1,-5,-5,16000,25000,1
5036,1,-5,-5,12500,4,10400,17000,1
5037,1,6800,1,7800,1,0,0,1
5038,1,-5,-5,-5,-5,-5,-5,-5
5039,1,6000,1,8000,1,10000,15000,1
5040,1,5200,1,9500,1,10868,-5,1
5041,1,3638,1,-5,-5,-5,-5,-5
5042,1,-5,-5,-5,-5,-5,14000,1
5043,2,-5,-5,-5,-5,-5,-5,-5
5044,2,-5,-5,300,3,3801,-5,-5
5045,1,6860,1,-5,-5,-5,-5,-5
5046,1,2270,1,2000,3,7628,14000,1
5047,1,-5,-5,-5,-5,-5,32000,1
5048,1,3600,1,10000,2,18000,-4,-5
5049,1,-5,-5,-5,-5,-5,-5,-5
5050,1,2250,1,3500,4,4000,7000,1
5051,1,0,3,140,1,7200,-5,1
5052,1,-5,-5,12000,1,13000,13000,1
5053,1,600,2,16000,1,18000,25000,1
5054,1,6000,1,18000,1,25000,35000,1
5055,1,3800,1,8000,1,12000,18000,1
5056,1,-5,-5,5000,3,-5,-5,-5
5057,1,0,1,0,1,0,0,-5
5058,1,4000,1,4000,1,16000,20000,1
5059,1,10000,1,16000,1,20000,24000,1
5060,1,-5,-5,10000,1,13000,18000,1
5061,1,145,1,9500,1,15000,17000,1
5062,1,2000,1,7500,1,13400,19000,1
5063,1,-5,-5,-5,-5,8000,3000,-5
5064,1,-5,-5,7250,1,9000,12000,1
5065,1,2500,1,-5,-5,9000,13000,2
5066,1,900,1,-5,-5,-5,-5,-5
5067,1,-5,-5,-5,-5,12780,21600,1
5068,1,1920,1,8000,1,10070,2100,1
5069,1,6500,1,9100,1,9100,10000,1
5070,1,-5,-5,-5,-5,-5,-5,-5
5071,1,3560,1,12000,1,14800,20200,1
5072,1,-5,-5,-5,-5,-5,-5,-5
5073,1,10000,1,5000,1,18000,22000,1
5074,1,4200,1,3000,1,13000,-5,1
5075,1,13500,1,19000,1,22000,32000,1
5076,1,9600,1,13000,1,20408,22000,1
5077,1,3500,1,-5,-5,10000,18000,1
5078,1,-5,-5,1200,1,4000,3600,1
5079,2,3000,3,-5,-5,-5,-5,-5
5080,2,1500,1,-5,-5,-5,-5,-5
5081,1,1535,1,2390,1,11000,14820,1
5082,1,-4,3,15000,8,-5,-5,-5
5083,2,5200,1,3999,1,5600,16000,1
5084,2,900,1,7200,1,10520,13000,1
5085,2,758,1,-5,-5,-5,-5,-5
5086,2,-5,-5,-5,-5,-5,-5,-5
5087,2,2300,3,0,6,0,3000,1
5088,2,3500,1,7900,1,9500,15340,1
5089,2,3300,1,6000,1,7000,10000,1
5090,2,-5,-5,-5,-5,-5,-5,3
5091,2,-5,-5,8400,1,13000,14600,1
5092,2,6000,1,12000,1,12000,10000,1
5093,2,0,1,0,1,0,-5,-5
5094,2,-5,-5,-5,-5,-5,-5,-5
5095,2,-5,-5,-5,-5,-5,-5,-5
5096,2,-4,1,-5,-5,-5,-5,3
5097,2,4000,1,24000,1,31000,32000,1
5098,1,10000,1,35000,1,29000,32500,1
5099,1,5000,1,18500,1,17000,-5,-5
5100,1,0,1,3000,1,12000,15000,1
5101,1,3762,1,15500,1,10000,14000,1
5102,2,2800,1,6000,1,16800,5000,1
5103,2,3000,1,5293,1,5040,7000,1
5104,2,9000,3,9100,1,8000,10000,3
5105,2,3120,1,0,1,4000,0,-5
5106,2,1400,1,4900,1,4000,5000,1
5107,1,7500,2,9600,1,-5,-5,-5
5108,1,1600,1,4680,1,6200,12000,1
5109,2,3200,1,-5,-5,7852,3000,1
5110,1,-5,-5,0,1,0,0,1
5111,2,-5,-5,-5,-5,-5,-5,-5
5112,2,1800,1,-5,-5,-5,-5,-5
5113,1,0,1,-1,1,-4,0,1
5114,1,9800,1,-5,-5,-5,-5,-5
5115,2,4650,1,5400,1,6700,7700,1
5116,1,8000,1,12500,1,16000,18500,1
5117,1,2500,1,1500,1,-5,-5,1
5118,1,-5,-5,-5,-5,0,17035,1
5119,2,9000,1,-5,-5,-5,-5,-5
5120,2,500,1,100,1,0,0,6
5121,2,900,1,2860,3,-4,-5,-5
5122,2,1500,1,2000,1,2054,0,3
5123,2,4000,1,1920,1,7600,-5,1
5124,1,5400,1,12000,1,18000,17600,1
5125,1,-5,-5,-5,-5,-5,-5,-5
5126,1,4000,1,10000,1,12000,15000,1
5127,1,9000,1,12000,1,0,12000,1
5128,1,6800,1,0,1,0,0,1
5129,1,3200,1,15000,1,18000,20000,1
5130,1,4500,1,-5,-5,-5,-5,-5
5131,1,1500,1,4500,1,200,0,6
5132,1,0,1,0,1,0,0,1
5133,2,-5,-5,-5,-5,-5,-5,-5
5134,1,2500,1,-4,1,0,0,1
5135,1,12200,1,0,1,50000,0,1
5136,1,5000,1,-5,-5,-5,-5,-5
5137,1,5000,1,1200,1,13800,18000,2
5138,1,-5,-5,-5,-5,-5,-5,-5
5139,1,6300,1,11000,1,19000,21600,1
5140,1,-5,-5,8200,1,10000,10500,1
5141,1,-5,-5,-5,-5,-5,-5,-5
5142,1,7500,1,8000,1,-5,9000,-5
5143,1,2000,1,6000,1,10000,10000,1
5144,1,4500,1,19000,1,24000,30000,1
5145,1,7000,1,27000,1,27000,26000,2
5146,1,2080,2,2500,1,5020,-4,2
5147,1,3000,1,-5,-5,-5,-5,-5
5148,1,8000,1,1000,1,5000,-5,-5
5149,1,250,1,6400,1,10000,15000,1
5150,1,5000,1,0,1,21000,3015,1
5151,1,6000,1,10400,1,-4,-4,-5
5152,2,4000,1,5000,1,5512,14500,3
5153,2,900,1,9620,1,14560,-5,1
5154,2,3600,1,0,6,0,0,-5
5155,2,400,1,-5,-5,-5,-5,-5
5156,2,4800,1,2450,3,-4,-1,1
5157,2,-5,-5,-5,-5,-5,-5,-5
5158,2,-5,-5,-5,-5,-5,-5,-5
5159,2,780,3,300,1,0,0,8
5160,2,-5,-5,-5,-5,-5,-5,-5
5161,2,272,1,7000,1,11000,9380,-5
5162,2,350,1,11750,1,18000,22000,1
5163,2,3800,1,2800,1,-5,-5,-5
5164,2,-5,-5,-5,-5,-5,-5,-5
5165,1,3600,2,2700,1,-5,24552,2
5166,2,3460,1,6700,1,7800,0,3
5167,2,2400,2,10000,2,-5,600,2
5168,2,0,3,1500,1,0,12000,1
5169,2,-5,-5,-5,-5,-5,-5,-5
5170,2,-5,-5,-5,-5,-5,-5,-5
5171,2,4720,2,8000,1,7000,11000,3
5172,2,4200,1,9600,1,-5,15000,1
5173,2,7800,1,14000,1,15000,20000,1
5174,2,500,2,15300,1,20700,25800,-5
